@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
1460,'2019/12/17 17:36:47:144',22,99,30,48,924,929,150,273,?,?,0.03,?,?,?,?
1461,'2019/12/17 17:36:47:246',22,99,30,49,924,929,153,273,?,?,0.03,?,?,?,?
1462,'2019/12/17 17:36:47:347',22,99,30,49,924,929,154,272,?,?,0.03,?,?,?,?
1463,'2019/12/17 17:36:47:448',22,98,30,49,924,929,154,272,?,?,0.03,?,?,?,?
1464,'2019/12/17 17:36:47:550',22,99,30,49,924,929,155,272,?,?,0.03,?,?,?,?
1465,'2019/12/17 17:36:47:652',22,100,30,50,924,929,155,272,?,?,0.03,?,?,?,?
1466,'2019/12/17 17:36:47:754',22,100,30,49,924,929,152,273,?,?,0.03,?,?,?,?
1467,'2019/12/17 17:36:47:854',22,101,30,49,924,929,153,274,?,?,0.03,?,?,?,?
1468,'2019/12/17 17:36:47:956',22,103,30,50,924,929,154,272,?,?,0.03,?,?,?,?
1469,'2019/12/17 17:36:48:058',22,104,30,50,924,929,150,272,?,?,0.03,?,?,?,?
1470,'2019/12/17 17:36:48:160',22,104,30,50,924,929,148,273,?,?,0.03,?,?,?,?
1471,'2019/12/17 17:36:48:262',22,105,30,50,924,929,148,273,?,?,0.03,?,?,?,?
1472,'2019/12/17 17:36:48:364',22,108,30,50,924,929,147,272,?,?,0.03,?,?,?,?
1473,'2019/12/17 17:36:48:466',22,109,30,49,924,929,144,271,?,?,0.03,?,?,?,?
1474,'2019/12/17 17:36:48:567',22,114,30,51,924,929,145,273,?,?,0.03,?,?,?,?
1475,'2019/12/17 17:36:48:669',22,124,30,51,924,929,150,273,?,?,0.03,?,?,?,?
1476,'2019/12/17 17:36:48:771',22,135,30,51,924,929,151,278,?,?,0.03,?,?,?,?
1477,'2019/12/17 17:36:48:871',22,142,30,50,923,929,153,279,?,?,0.03,?,?,?,?
1478,'2019/12/17 17:36:48:973',22,153,30,51,923,929,153,283,?,?,0.03,?,?,?,?
1479,'2019/12/17 17:36:49:075',22,155,30,50,923,929,152,285,?,?,0.03,?,?,?,?
1480,'2019/12/17 17:36:49:177',22,165,30,50,923,929,150,287,?,?,0.03,?,?,?,?
1481,'2019/12/17 17:36:49:277',22,173,30,50,923,929,150,287,?,?,0.03,?,?,?,?
1482,'2019/12/17 17:36:49:379',22,176,30,51,923,929,151,290,?,?,0.03,?,?,?,?
1483,'2019/12/17 17:36:49:481',22,174,30,51,923,929,153,295,?,?,0.03,?,?,?,?
1484,'2019/12/17 17:36:49:583',22,174,30,51,923,929,156,298,?,?,0.03,?,?,?,?
1485,'2019/12/17 17:36:49:683',22,167,30,51,923,929,158,301,?,?,0.03,?,?,?,?
1486,'2019/12/17 17:36:49:785',22,168,30,52,923,928,159,301,?,?,0.03,?,?,?,?
1487,'2019/12/17 17:36:49:887',22,171,30,53,923,929,160,301,?,?,0.03,?,?,?,?
1488,'2019/12/17 17:36:49:989',22,166,30,52,923,929,160,301,?,?,0.03,?,?,?,?
1489,'2019/12/17 17:36:50:090',22,161,30,52,923,929,161,300,?,?,0.03,?,?,?,?
1490,'2019/12/17 17:36:50:192',22,167,30,53,923,929,163,302,?,?,0.03,?,?,?,?
1491,'2019/12/17 17:36:50:294',22,167,30,52,923,929,165,304,?,?,0.03,?,?,?,?
1492,'2019/12/17 17:36:50:395',22,162,30,51,923,929,166,306,?,?,0.03,?,?,?,?
1493,'2019/12/17 17:36:50:496',22,166,30,52,923,929,168,304,?,?,0.03,?,?,?,?
1494,'2019/12/17 17:36:50:597',22,153,30,51,923,929,169,304,?,?,0.03,?,?,?,?
1495,'2019/12/17 17:36:50:698',22,148,30,50,923,929,170,304,?,?,0.03,?,?,?,?
1496,'2019/12/17 17:36:50:800',22,137,30,50,923,929,172,303,?,?,0.03,?,?,?,?
1497,'2019/12/17 17:36:50:902',22,128,30,50,923,929,173,304,?,?,0.03,?,?,?,?
1498,'2019/12/17 17:36:51:004',22,115,30,49,924,929,176,306,?,?,0.03,?,?,?,?
1499,'2019/12/17 17:36:51:105',22,111,30,49,924,929,177,306,?,?,0.03,?,?,?,?
1500,'2019/12/17 17:36:51:207',22,115,30,50,924,929,178,309,?,?,0.03,?,?,?,?
1501,'2019/12/17 17:36:51:309',22,121,30,50,924,929,179,310,?,?,0.03,?,?,?,?
1502,'2019/12/17 17:36:51:410',22,119,30,49,924,929,176,308,?,?,0.03,?,?,?,?
1503,'2019/12/17 17:36:51:510',22,120,30,50,924,929,173,307,?,?,0.03,?,?,?,?
1504,'2019/12/17 17:36:51:611',22,120,30,51,924,929,166,308,?,?,0.03,?,?,?,?
1505,'2019/12/17 17:36:51:713',22,116,30,50,924,929,164,309,?,?,0.03,?,?,?,?
1506,'2019/12/17 17:36:51:815',22,106,30,50,924,929,166,309,?,?,0.03,?,?,?,?
1507,'2019/12/17 17:36:51:915',22,106,30,50,925,929,169,309,?,?,0.03,?,?,?,?
1508,'2019/12/17 17:36:52:017',22,111,30,49,925,929,174,310,?,?,0.03,?,?,?,?
1509,'2019/12/17 17:36:52:119',22,115,30,49,924,929,181,310,?,?,0.03,?,?,?,?
1510,'2019/12/17 17:36:52:220',22,120,30,49,924,929,185,311,?,?,0.03,?,?,?,?
1511,'2019/12/17 17:36:52:322',22,120,30,48,924,928,187,309,?,?,0.03,?,?,?,?
1512,'2019/12/17 17:36:52:424',22,121,30,48,924,928,189,309,?,?,0.03,?,?,?,?
1513,'2019/12/17 17:36:52:526',22,126,30,48,924,928,190,310,?,?,0.03,?,?,?,?
1514,'2019/12/17 17:36:52:628',22,113,30,49,924,929,191,309,?,?,0.03,?,?,?,?
1515,'2019/12/17 17:36:52:728',22,110,30,49,924,929,191,309,?,?,0.03,?,?,?,?
1516,'2019/12/17 17:36:52:830',22,107,30,49,924,929,191,310,?,?,0.03,?,?,?,?
1517,'2019/12/17 17:36:52:932',22,103,30,49,924,929,192,310,?,?,0.03,?,?,?,?
1518,'2019/12/17 17:36:53:034',22,108,30,50,924,929,193,311,?,?,0.03,?,?,?,?
1519,'2019/12/17 17:36:53:135',22,118,30,50,924,929,194,311,?,?,0.03,?,?,?,?
1520,'2019/12/17 17:36:53:236',22,120,30,50,924,929,195,309,?,?,0.03,?,?,?,?
1521,'2019/12/17 17:36:53:338',22,121,30,51,924,928,195,308,?,?,0.03,?,?,?,?
1522,'2019/12/17 17:36:53:439',22,122,30,51,925,928,195,306,?,?,0.03,?,?,?,?
1523,'2019/12/17 17:36:53:541',22,114,30,50,925,929,196,304,?,?,0.03,?,?,?,?
1524,'2019/12/17 17:36:53:642',22,103,30,49,925,929,195,303,?,?,0.03,?,?,?,?
1525,'2019/12/17 17:37:45:011',23,96,30,50,924,930,2,248,?,?,0,?,?,?,?
1526,'2019/12/17 17:37:45:113',23,93,30,50,924,931,2,248,?,?,0,?,?,?,?
1527,'2019/12/17 17:37:45:214',23,89,30,50,924,931,2,246,?,?,0,?,?,?,?
1528,'2019/12/17 17:37:45:316',23,87,30,51,924,931,2,241,?,?,0,?,?,?,?
1529,'2019/12/17 17:37:45:417',23,84,30,50,924,931,2,243,?,?,0,?,?,?,?
1530,'2019/12/17 17:37:45:519',23,81,30,50,924,931,2,244,?,?,0,?,?,?,?
1531,'2019/12/17 17:37:45:621',23,80,30,50,925,930,2,246,?,?,0,?,?,?,?
1532,'2019/12/17 17:37:45:723',23,79,30,50,925,931,2,250,?,?,0,?,?,?,?
1533,'2019/12/17 17:37:45:824',23,79,31,51,925,930,2,252,?,?,0,?,?,?,?
1534,'2019/12/17 17:37:45:926',23,80,30,52,925,930,2,252,?,?,0,?,?,?,?
1535,'2019/12/17 17:37:46:027',23,79,30,52,925,931,2,251,?,?,0,?,?,?,?
1536,'2019/12/17 17:37:46:129',23,79,30,54,925,930,2,250,?,?,0,?,?,?,?
1537,'2019/12/17 17:37:46:229',23,80,30,54,925,930,2,249,?,?,0,?,?,?,?
1538,'2019/12/17 17:37:46:331',23,79,30,53,926,931,2,251,?,?,0,?,?,?,?
1539,'2019/12/17 17:37:46:433',23,79,30,52,926,931,2,252,?,?,0,?,?,?,?
1540,'2019/12/17 17:37:46:535',23,78,30,50,926,931,2,253,?,?,0,?,?,?,?
1541,'2019/12/17 17:37:46:635',23,77,30,49,926,931,2,253,?,?,0,?,?,?,?
1542,'2019/12/17 17:37:46:737',23,76,30,51,926,931,2,256,?,?,0,?,?,?,?
1543,'2019/12/17 17:37:46:839',23,76,30,51,926,931,2,254,?,?,0,?,?,?,?
1544,'2019/12/17 17:37:46:941',23,76,30,50,926,931,2,244,?,?,0,?,?,?,?
1545,'2019/12/17 17:37:47:043',23,77,30,50,925,930,2,238,?,?,0,?,?,?,?
1546,'2019/12/17 17:37:47:144',23,81,30,50,925,931,2,234,?,?,0,?,?,?,?
1547,'2019/12/17 17:37:47:246',23,84,30,50,925,931,2,226,?,?,0,?,?,?,?
1548,'2019/12/17 17:37:47:348',23,88,30,50,924,931,2,222,?,?,0,?,?,?,?
1549,'2019/12/17 17:37:47:449',23,91,30,50,924,931,2,223,?,?,0,?,?,?,?
1550,'2019/12/17 17:37:47:551',23,104,30,50,924,931,2,222,?,?,0,?,?,?,?
1551,'2019/12/17 17:37:47:653',23,136,30,50,923,931,2,224,?,?,0,?,?,?,?
1552,'2019/12/17 17:37:47:755',23,161,30,50,922,930,2,224,?,?,0,?,?,?,?
1553,'2019/12/17 17:37:47:856',23,173,30,49,922,930,2,226,?,?,0,?,?,?,?
1554,'2019/12/17 17:37:47:957',23,191,30,49,921,930,2,232,?,?,0,?,?,?,?
1555,'2019/12/17 17:37:48:059',23,199,30,51,920,929,2,236,?,?,0,?,?,?,?
1556,'2019/12/17 17:37:48:161',23,176,30,51,920,929,2,243,?,?,0,?,?,?,?
1557,'2019/12/17 17:37:48:262',23,151,30,51,920,929,2,245,?,?,0,?,?,?,?
1558,'2019/12/17 17:37:48:364',23,147,30,51,921,930,2,245,?,?,0,?,?,?,?
1559,'2019/12/17 17:37:48:466',23,146,30,50,922,930,2,250,?,?,0,?,?,?,?
1560,'2019/12/17 17:37:48:567',23,139,30,49,922,930,2,253,?,?,0,?,?,?,?
1561,'2019/12/17 17:37:48:668',23,141,30,50,922,930,2,253,?,?,0,?,?,?,?
1562,'2019/12/17 17:37:48:770',23,147,30,50,923,930,2,257,?,?,0,?,?,?,?
1563,'2019/12/17 17:37:48:872',23,147,30,50,923,930,2,261,?,?,0,?,?,?,?
1564,'2019/12/17 17:37:48:973',23,140,30,50,923,930,2,262,?,?,0,?,?,?,?
1565,'2019/12/17 17:37:49:074',23,139,30,49,923,930,2,262,?,?,0,?,?,?,?
1566,'2019/12/17 17:37:49:176',23,135,30,48,923,930,2,261,?,?,0,?,?,?,?
1567,'2019/12/17 17:37:49:278',23,142,30,49,923,930,2,260,?,?,0,?,?,?,?
1568,'2019/12/17 17:37:49:379',23,147,30,49,923,930,2,259,?,?,0,?,?,?,?
1569,'2019/12/17 17:37:49:481',23,155,30,49,923,930,2,255,?,?,0,?,?,?,?
1570,'2019/12/17 17:37:49:583',23,159,30,49,923,930,2,253,?,?,0,?,?,?,?
1571,'2019/12/17 17:37:49:685',23,172,30,49,923,930,2,250,?,?,0,?,?,?,?
1572,'2019/12/17 17:37:49:786',23,163,30,49,923,930,2,249,?,?,0,?,?,?,?
1573,'2019/12/17 17:37:49:888',23,163,30,50,923,930,2,248,?,?,0,?,?,?,?
1574,'2019/12/17 17:37:49:990',23,165,30,49,923,930,2,249,?,?,0,?,?,?,?
1575,'2019/12/17 17:37:50:091',23,181,30,49,923,930,2,251,?,?,0,?,?,?,?
1576,'2019/12/17 17:37:50:192',23,193,30,49,923,930,2,252,?,?,0,?,?,?,?
1577,'2019/12/17 17:37:50:294',23,212,30,49,923,930,2,253,?,?,0,?,?,?,?
1578,'2019/12/17 17:37:50:396',23,218,30,49,923,930,2,253,?,?,0,?,?,?,?
1579,'2019/12/17 17:37:50:497',23,211,30,48,923,930,2,252,?,?,0,?,?,?,?
1580,'2019/12/17 17:37:50:598',23,209,30,49,923,930,2,252,?,?,0,?,?,?,?
1581,'2019/12/17 17:37:50:698',23,202,30,49,923,930,2,253,?,?,0,?,?,?,?
1582,'2019/12/17 17:37:50:800',23,176,30,49,923,930,2,252,?,?,0,?,?,?,?
1583,'2019/12/17 17:37:50:901',23,170,30,49,923,929,2,253,?,?,0,?,?,?,?
1584,'2019/12/17 17:37:51:003',23,162,30,49,923,930,2,254,?,?,0,?,?,?,?
1585,'2019/12/17 17:37:51:104',23,146,30,48,923,930,2,254,?,?,0,?,?,?,?
1586,'2019/12/17 17:37:51:206',23,146,30,48,923,930,2,254,?,?,0,?,?,?,?
1587,'2019/12/17 17:37:51:307',23,150,30,49,923,930,2,254,?,?,0,?,?,?,?
1588,'2019/12/17 17:37:51:409',23,156,30,49,924,930,2,253,?,?,0,?,?,?,?
1589,'2019/12/17 17:37:51:510',23,153,30,49,924,930,2,254,?,?,0,?,?,?,?
1590,'2019/12/17 17:37:51:612',23,157,30,49,924,930,2,257,?,?,0,?,?,?,?
1591,'2019/12/17 17:37:51:713',23,147,30,49,924,930,2,257,?,?,0,?,?,?,?
1592,'2019/12/17 17:37:51:815',23,139,30,48,924,930,2,258,?,?,0,?,?,?,?
1593,'2019/12/17 17:37:51:915',23,142,30,49,924,930,2,258,?,?,0,?,?,?,?
1594,'2019/12/17 17:37:52:017',23,148,30,49,925,930,2,257,?,?,0,?,?,?,?
1595,'2019/12/17 17:37:52:119',23,148,30,49,925,931,2,253,?,?,0,?,?,?,?
1596,'2019/12/17 17:37:52:221',23,156,30,50,925,930,2,256,?,?,0,?,?,?,?
1597,'2019/12/17 17:37:52:322',23,153,30,50,925,931,2,257,?,?,0,?,?,?,?
1598,'2019/12/17 17:37:52:424',23,162,30,49,925,931,2,259,?,?,0,?,?,?,?
1599,'2019/12/17 17:37:52:524',23,161,30,49,925,931,2,264,?,?,0,?,?,?,?
1600,'2019/12/17 17:37:52:626',23,164,30,50,925,931,2,268,?,?,0,?,?,?,?
1601,'2019/12/17 17:37:52:728',23,167,30,50,925,930,2,269,?,?,0,?,?,?,?
1602,'2019/12/17 17:37:52:829',23,173,30,50,925,930,2,273,?,?,0,?,?,?,?
1603,'2019/12/17 17:37:52:930',23,176,30,50,925,930,2,277,?,?,0,?,?,?,?
1604,'2019/12/17 17:37:53:031',23,178,30,50,925,930,2,278,?,?,0,?,?,?,?
1605,'2019/12/17 17:37:53:133',23,182,30,49,924,930,3,280,?,?,0,?,?,?,?
1606,'2019/12/17 17:37:53:234',23,182,30,49,924,931,2,281,?,?,0,?,?,?,?
1607,'2019/12/17 17:37:53:335',23,195,30,50,924,930,3,278,?,?,0,?,?,?,?
1608,'2019/12/17 17:37:53:436',23,197,30,50,924,930,2,272,?,?,0,?,?,?,?
1609,'2019/12/17 17:37:53:538',23,203,30,50,924,930,2,268,?,?,0,?,?,?,?
1610,'2019/12/17 17:37:53:640',23,199,30,50,924,930,2,264,?,?,0,?,?,?,?
1611,'2019/12/17 17:37:53:741',23,200,30,50,924,930,2,260,?,?,0,?,?,?,?
1612,'2019/12/17 17:37:53:843',23,190,30,49,924,930,2,259,?,?,0,?,?,?,?
1613,'2019/12/17 17:37:53:944',23,194,30,48,924,930,2,261,?,?,0,?,?,?,?
1614,'2019/12/17 17:37:54:046',23,197,30,48,924,930,2,263,?,?,0,?,?,?,?
1615,'2019/12/17 17:37:54:147',23,197,30,50,923,930,2,262,?,?,0,?,?,?,?
1616,'2019/12/17 17:37:54:249',23,201,30,50,923,930,3,261,?,?,0,?,?,?,?
1617,'2019/12/17 17:37:54:351',23,206,30,51,923,930,3,257,?,?,0,?,?,?,?
1618,'2019/12/17 17:37:54:453',23,203,30,51,922,930,2,255,?,?,0,?,?,?,?
1619,'2019/12/17 17:37:54:554',23,194,30,51,922,930,2,254,?,?,0,?,?,?,?
1620,'2019/12/17 17:37:54:655',23,188,30,49,923,930,2,253,?,?,0,?,?,?,?
1621,'2019/12/17 17:37:54:757',23,179,30,49,923,930,2,251,?,?,0,?,?,?,?
1622,'2019/12/17 17:37:54:859',23,180,30,50,923,930,2,238,?,?,0,?,?,?,?
1623,'2019/12/17 17:37:54:960',23,175,30,50,924,930,2,222,?,?,0,?,?,?,?
1624,'2019/12/17 17:37:55:062',23,169,30,50,924,930,3,214,?,?,0,?,?,?,?
1625,'2019/12/17 17:37:55:164',23,168,30,50,924,930,3,208,?,?,0,?,?,?,?
1626,'2019/12/17 17:37:55:266',23,164,30,50,924,930,2,210,?,?,0,?,?,?,?
1627,'2019/12/17 17:37:55:366',23,159,30,50,924,931,2,217,?,?,0,?,?,?,?
1628,'2019/12/17 17:37:55:468',23,162,30,51,924,931,2,228,?,?,0,?,?,?,?
1629,'2019/12/17 17:37:55:570',23,173,30,51,924,931,2,236,?,?,0,?,?,?,?
1630,'2019/12/17 17:37:55:671',23,173,30,50,925,930,2,242,?,?,0,?,?,?,?
1631,'2019/12/17 17:37:55:772',23,169,30,50,925,930,2,247,?,?,0,?,?,?,?
1632,'2019/12/17 17:37:55:874',23,178,30,50,925,931,2,249,?,?,0,?,?,?,?
1633,'2019/12/17 17:37:55:976',23,175,30,50,925,930,2,248,?,?,0,?,?,?,?
1634,'2019/12/17 17:37:56:078',23,169,30,49,925,930,2,248,?,?,0,?,?,?,?
1635,'2019/12/17 17:37:56:180',23,172,30,53,925,930,2,251,?,?,0,?,?,?,?
1636,'2019/12/17 17:37:56:281',23,178,30,55,925,931,2,253,?,?,0,?,?,?,?
1637,'2019/12/17 17:37:56:383',23,173,30,55,925,931,2,254,?,?,0,?,?,?,?
1638,'2019/12/17 17:37:56:485',23,176,30,55,925,931,2,257,?,?,0,?,?,?,?
1639,'2019/12/17 17:37:56:587',23,179,30,54,925,930,2,261,?,?,0,?,?,?,?
1640,'2019/12/17 17:37:56:687',23,183,30,51,925,930,2,262,?,?,0,?,?,?,?
1641,'2019/12/17 17:37:56:789',23,191,30,49,925,930,2,260,?,?,0,?,?,?,?
1642,'2019/12/17 17:37:56:891',23,202,30,50,925,930,2,263,?,?,0,?,?,?,?
1643,'2019/12/17 17:37:56:993',23,206,30,50,925,930,2,265,?,?,0,?,?,?,?
1644,'2019/12/17 17:37:57:094',23,208,30,50,924,930,2,264,?,?,0,?,?,?,?
1645,'2019/12/17 17:37:57:196',23,230,30,50,924,930,2,263,?,?,0,?,?,?,?
1646,'2019/12/17 17:40:52:229',24,162,127,52,902,930,701,773,?,?,1,?,?,?,?
1647,'2019/12/17 17:40:52:331',24,146,110,54,903,930,707,773,?,?,1,?,?,?,?
1648,'2019/12/17 17:40:52:432',24,186,92,55,903,930,720,773,?,?,1,?,?,?,?
1649,'2019/12/17 17:40:52:533',24,228,85,55,903,930,726,773,?,?,1,?,?,?,?
1650,'2019/12/17 17:40:52:634',24,262,80,55,903,930,727,774,?,?,1,?,?,?,?
1651,'2019/12/17 17:40:52:735',24,294,83,53,902,930,731,773,?,?,1,?,?,?,?
1652,'2019/12/17 17:40:52:837',24,315,82,52,902,930,733,772,?,?,1,?,?,?,?
1653,'2019/12/17 17:40:52:939',24,340,82,51,902,929,735,769,?,?,1,?,?,?,?
1654,'2019/12/17 17:40:53:041',24,334,85,50,901,929,737,767,?,?,1,?,?,?,?
1655,'2019/12/17 17:40:53:142',24,306,82,49,901,929,741,766,?,?,1,?,?,?,?
1656,'2019/12/17 17:40:53:244',24,304,88,73,902,929,747,766,?,?,1,?,?,?,?
1657,'2019/12/17 17:40:53:346',24,272,86,74,902,929,750,768,?,?,1,?,?,?,?
1658,'2019/12/17 17:40:53:447',24,264,93,76,902,929,752,770,?,?,1,?,?,?,?
1659,'2019/12/17 17:40:53:548',24,299,92,76,903,929,752,771,?,?,1,?,?,?,?
1660,'2019/12/17 17:40:53:649',24,328,97,76,903,929,752,772,?,?,1,?,?,?,?
1661,'2019/12/17 17:40:53:751',24,349,93,60,903,929,752,773,?,?,1,?,?,?,?
1662,'2019/12/17 17:40:53:852',24,365,92,53,903,929,753,773,?,?,1,?,?,?,?
1663,'2019/12/17 17:40:53:954',24,364,87,50,903,928,754,773,?,?,1,?,?,?,?
1664,'2019/12/17 17:40:54:055',24,340,83,50,903,928,747,772,?,?,1,?,?,?,?
1665,'2019/12/17 17:40:54:156',24,331,79,50,903,928,744,770,?,?,1,?,?,?,?
1666,'2019/12/17 17:40:54:258',24,310,85,50,904,929,741,767,?,?,1,?,?,?,?
1667,'2019/12/17 17:40:54:360',24,330,89,50,904,929,737,764,?,?,1,?,?,?,?
1668,'2019/12/17 17:40:54:461',24,331,87,50,905,929,734,762,?,?,1,?,?,?,?
1669,'2019/12/17 17:40:54:563',24,324,90,51,905,928,736,764,?,?,1,?,?,?,?
1670,'2019/12/17 17:40:54:665',24,304,91,50,905,928,739,766,?,?,1,?,?,?,?
1671,'2019/12/17 17:40:54:766',24,310,84,50,906,928,740,768,?,?,1,?,?,?,?
1672,'2019/12/17 17:40:54:867',24,314,75,49,905,928,742,770,?,?,1,?,?,?,?
1673,'2019/12/17 17:40:54:969',24,284,70,50,906,928,744,774,?,?,1,?,?,?,?
1674,'2019/12/17 17:40:55:070',24,269,65,49,906,929,747,774,?,?,1,?,?,?,?
1675,'2019/12/17 17:40:55:172',24,238,71,50,906,929,748,774,?,?,1,?,?,?,?
1676,'2019/12/17 17:40:55:273',24,191,71,50,906,929,751,774,?,?,1,?,?,?,?
1677,'2019/12/17 17:40:55:375',24,155,67,51,906,930,753,774,?,?,1,?,?,?,?
1678,'2019/12/17 17:40:55:476',24,148,69,51,906,930,755,774,?,?,1,?,?,?,?
1679,'2019/12/17 17:40:55:578',24,136,71,51,906,931,756,774,?,?,1,?,?,?,?
1680,'2019/12/17 17:40:55:680',24,132,65,50,906,931,757,773,?,?,1,?,?,?,?
1681,'2019/12/17 17:40:55:781',24,129,63,49,906,932,758,771,?,?,1,?,?,?,?
1682,'2019/12/17 17:40:55:883',24,153,64,49,906,932,758,770,?,?,1,?,?,?,?
1683,'2019/12/17 17:40:55:985',24,172,62,49,906,932,757,769,?,?,1,?,?,?,?
1684,'2019/12/17 17:40:56:086',24,194,60,49,906,932,757,768,?,?,1,?,?,?,?
1685,'2019/12/17 17:40:56:188',24,240,59,49,906,932,757,766,?,?,1,?,?,?,?
1686,'2019/12/17 17:40:56:289',24,254,59,49,906,932,758,764,?,?,1,?,?,?,?
1687,'2019/12/17 17:40:56:391',24,243,61,49,906,932,758,763,?,?,1,?,?,?,?
1688,'2019/12/17 17:40:56:492',24,223,63,49,906,932,759,763,?,?,1,?,?,?,?
1689,'2019/12/17 17:40:56:594',24,194,63,49,906,932,759,761,?,?,1,?,?,?,?
1690,'2019/12/17 17:40:56:695',24,166,66,49,906,931,759,761,?,?,1,?,?,?,?
1691,'2019/12/17 17:40:56:796',24,181,69,49,906,931,760,761,?,?,1,?,?,?,?
1692,'2019/12/17 17:40:56:898',24,199,68,49,907,931,760,760,?,?,1,?,?,?,?
1693,'2019/12/17 17:40:57:000',24,218,65,49,907,931,760,759,?,?,1,?,?,?,?
1694,'2019/12/17 17:40:57:101',24,241,64,48,907,931,760,758,?,?,1,?,?,?,?
1695,'2019/12/17 17:40:57:203',24,269,66,49,907,931,761,756,?,?,1,?,?,?,?
1696,'2019/12/17 17:40:57:304',24,274,67,50,906,931,761,753,?,?,1,?,?,?,?
1697,'2019/12/17 17:40:57:406',24,254,65,50,906,931,760,752,?,?,1,?,?,?,?
1698,'2019/12/17 17:40:57:508',24,245,66,50,906,932,757,751,?,?,1,?,?,?,?
1699,'2019/12/17 17:40:57:610',24,241,66,49,906,931,757,752,?,?,1,?,?,?,?
1700,'2019/12/17 17:40:57:711',24,261,64,48,906,932,756,753,?,?,1,?,?,?,?
1701,'2019/12/17 17:40:57:813',24,272,62,48,906,931,757,755,?,?,1,?,?,?,?
1702,'2019/12/17 19:15:15:862',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1703,'2019/12/17 19:15:15:865',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1704,'2019/12/17 19:15:15:865',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1705,'2019/12/17 19:15:15:865',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1706,'2019/12/17 19:15:15:865',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1707,'2019/12/17 19:15:15:866',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1708,'2019/12/17 19:15:15:866',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1709,'2019/12/17 19:15:15:909',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1710,'2019/12/17 19:15:15:910',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1711,'2019/12/17 19:15:15:910',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1712,'2019/12/17 19:15:15:910',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1713,'2019/12/17 19:15:15:910',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1714,'2019/12/17 19:15:15:910',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1715,'2019/12/17 19:15:15:910',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1716,'2019/12/17 19:15:15:957',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1717,'2019/12/17 19:15:15:958',25,87,30,50,901,907,12,8,?,?,?,?,?,?,?
1718,'2019/12/17 19:15:15:958',25,87,30,49,901,907,12,8,?,?,?,?,?,?,?
1719,'2019/12/17 19:15:15:958',25,87,30,49,902,907,12,8,?,?,?,?,?,?,?
1720,'2019/12/17 19:15:15:958',25,87,30,49,902,907,12,8,?,?,?,?,?,?,?
1721,'2019/12/17 19:15:15:958',25,87,30,49,902,907,12,8,?,?,?,?,?,?,?
1722,'2019/12/17 19:15:15:958',25,87,30,49,902,907,12,8,?,?,?,?,?,?,?
1723,'2019/12/17 19:15:16:005',25,87,30,49,902,907,12,8,?,?,?,?,?,?,?
1724,'2019/12/17 19:15:16:005',25,87,30,49,902,907,12,8,?,?,?,?,?,?,?
1725,'2019/12/17 19:15:16:006',25,87,30,48,902,907,12,8,?,?,?,?,?,?,?
1726,'2019/12/17 19:15:16:006',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1727,'2019/12/17 19:15:16:006',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1728,'2019/12/17 19:15:16:006',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1729,'2019/12/17 19:15:16:006',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1730,'2019/12/17 19:15:16:053',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1731,'2019/12/17 19:15:16:053',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1732,'2019/12/17 19:15:16:054',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1733,'2019/12/17 19:15:16:054',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1734,'2019/12/17 19:15:16:054',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1735,'2019/12/17 19:15:16:054',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
1736,'2019/12/17 19:15:16:054',25,87,30,48,901,907,12,8,?,?,?,?,?,?,?
